(634.518,403.864,1,0) 
(634.518,403.864,1,1) 
(640.029,403.71,1,1) 
(639.942,404.687,1,1) 
(640.71,402.934,1,1) 
(640.293,400.78,1,1) 
(634.121,394.673,1,1) 
(639.963,397.65,1,0) 
(639.963,397.65,1,1) 
(639.546,395.496,1,1) 
(639.963,397.65,1,1) 
(640.468,398.826,1,1) 
(639.633,394.519,1,1) 
(639.633,394.519,1,1) 
(639.721,393.542,1,1) 
(640.314,393.742,1,1) 
(640.226,394.719,1,1) 
(640.973,400.003,2,0) 
(641.391,402.157,2,1) 
(641.391,402.157,2,1) 
(641.984,402.357,2,1) 
(641.149,398.049,2,1) 
(646.156,396.718,2,1) 
(640.402,392.764,2,1) 
(640.402,392.764,1,0) 
(640.819,394.919,1,1) 
(640.819,394.919,1,1) 
(640.819,394.919,1,1) 
(646.332,394.764,1,1) 
(641.324,396.096,1,1) 
(640.907,393.942,1,1) 
(641.5,394.142,1,1) 
(641.324,396.096,1,0) 
(641.324,396.096,1,1) 
(641.149,398.049,1,1) 
(640.644,396.873,1,1) 
(641.061,399.026,1,1) 
(638.828,387.502,1,1) 
(640.886,400.98,1,1) 
(640.468,398.826,1,1) 
(639.546,395.496,1,1) 
(634.121,394.673,1,1) 
(639.546,395.496,1,0) 
(645.475,397.495,1,1) 
(645.475,397.495,1,1) 
(645.893,399.649,1,1) 
(640.973,400.003,1,1) 
(641.149,398.049,1,1) 
(640.731,395.896,1,1) 
(635.812,396.25,1,1) 
(636.56,401.534,1,0) 
(635.549,399.181,1,1) 
(635.879,402.311,1,1) 
(635.879,402.311,1,1) 
(641.215,404.11,1,1) 
(640.798,401.957,1,1) 
(635.374,401.134,1,1) 
(634.869,399.957,1,1) 
(652.35,395.787,1,0) 
(652.35,395.787,1,1) 
(653.36,398.141,1,1) 
(658.697,399.941,1,1) 
(658.192,398.764,1,1) 
(652.35,395.787,1,1) 
(652.35,395.787,1,1) 
(642.774,393.564,1,0) 
(641.584,387.424,1,1) 
(641.1,386.355,1,1) 
(640.482,387.455,1,1) 
(641.237,397.073,1,1) 
(640.138,395.696,1,1) 
(639.216,392.365,1,1) 
(639.303,391.387,1,1) 
(634.889,392.919,1,0) 
(640.402,392.764,1,1) 
(641.324,396.096,1,1) 
(639.896,391.587,1,1) 
(639.809,392.565,1,1) 
(639.809,392.565,1,1) 
(640.314,393.742,1,1) 
(639.896,391.587,1,1) 
(639.896,391.587,1,1) 
(633.966,389.587,1,1) 
(640.047,398.08,2,0) 
(640.761,395.57,2,1) 
(633.173,392.642,2,1) 
(632.647,391.357,2,1) 
(638.468,394.226,2,1) 
(636.359,383.346,2,1) 
(638.994,395.511,2,1) 
(639.103,394.642,2,1) 
(637.959,387.309,2,1) 
(638.489,394.334,1,0) 
(634.201,396.512,1,1) 
(634.33,395.75,1,1) 
(640.648,395.465,1,1) 
(642.807,396.596,1,1) 
(642.067,402.787,1,1) 
(638.848,387.609,1,1) 
(648.579,394.918,1,0) 
(643.325,393.549,1,1) 
(648.708,394.156,1,1) 
(654.222,394.002,1,1) 
(654.222,394.002,1,1) 
(648.291,392.002,1,1) 
(648.968,392.633,1,1) 
(647.716,386.169,1,1) 
(647.846,385.407,1,1) 
(642.332,385.562,1,1) 
(647.902,394.287,1,0) 
(652.869,392.74,1,1) 
