(418.743,414.74,1,0) 
(413.705,412.323,2,0) 
(416.035,415.474,2,1) 
(442.113,412.771,2,1) 
(443.308,418.988,2,0) 
(446.747,418.724,2,1) 
(447.855,415.31,2,1) 
(465.825,417.086,1,0) 
(476.828,409.756,1,0) 
(480.268,409.492,1,1) 
(484.956,409.658,2,0) 
(488.397,409.394,2,1) 
(488.397,409.394,2,1) 
(490.275,409.074,2,1) 
(472.383,410.448,2,1) 
(493.717,408.81,2,1) 
(492.154,408.755,2,1) 
(474.434,410.115,2,0) 
(475.824,410.184,2,1) 
(507.766,411.238,1,0) 
(513.087,410.654,1,1) 
(495.362,412.015,1,1) 
(514.966,410.335,1,1) 
(521.535,410.182,1,1) 
(523.099,410.237,1,1) 
(528.105,410.028,1,0) 
(533.111,409.819,1,1) 
(537.154,412.665,1,1) 
(540.597,412.401,1,1) 
(540.597,412.401,1,1) 
(545.92,411.818,1,0) 
(547.484,411.873,1,1) 
(549.364,411.553,1,1) 
(549.364,411.553,1,1) 
(547.8,411.498,1,1) 
(549.364,411.553,1,1) 
(551.244,411.234,1,1) 
(551.244,411.234,1,1) 
(532.119,412.526,1,1) 
(547.8,411.498,1,1) 
(558.132,410.705,2,0) 
(561.26,410.816,2,1) 
(568.434,413.774,2,2) 
(573.443,413.565,2,1) 
(596.566,418.633,1,0) 
(600.012,418.369,1,1) 
(603.458,418.105,1,1) 
(608.469,417.896,1,1) 
(611.916,417.632,1,1) 
(613.797,417.313,1,1) 
(613.797,417.313,1,1) 
(615.678,416.993,1,0) 
(615.678,416.993,1,1) 
(613.51,413.825,1,0) 
(613.51,413.825,1,1) 
(634.478,415.727,2,0) 
(643.226,418.742,1,0) 
(677.294,419.466,1,0) 
(679.005,419.16,1,1) 
(731.158,411.653,1,0) 
(727.707,411.917,1,0) 
(702.015,414.061,1,0) 
(698.565,414.326,1,1) 
(702.015,414.061,1,1) 
(688.301,411.953,1,0) 
(664.373,410.101,1,1) 
(684.478,411.895,1,1) 
(682.651,408.7,1,1) 
(681.029,412.159,1,1) 
(679.202,408.964,1,1) 
(682.651,408.7,1,1) 
(681.029,412.159,1,0) 
(681.029,412.159,1,1) 
(661.184,413.505,1,1) 
(681.029,412.159,1,1) 
(679.202,408.964,1,1) 
(673.842,409.2,1,1) 
(667.233,413.216,2,0) 
(665.322,413.188,2,1) 
(661.874,413.452,2,1) 
(656.6,410.522,2,1) 
(654.689,410.493,2,1) 
(647.794,411.021,2,1) 
(649.704,411.05,1,0) 
(646.257,411.315,1,1) 
(634.377,412.401,1,0) 
(605.77,414.594,2,0) 
(618.68,413.429,2,1) 
(618.68,413.429,2,1) 
(620.216,413.136,2,1) 
(620.216,413.136,2,1) 
(618.68,413.429,2,1) 
(597.141,415.08,2,1) 
(617.143,413.722,2,1) 
(613.697,413.987,2,1) 
(613.697,413.987,2,1) 
(613.697,413.987,2,1) 
(613.697,413.987,2,1) 
(613.697,413.987,2,1) 
(611.787,413.958,2,1) 
(613.697,413.987,2,1) 
(610.537,417.738,2,1) 
(606.804,414.515,2,1) 
(569.038,410.57,1,0) 
(569.038,410.57,1,1) 
(582.399,412.878,1,1) 
(560.698,414.542,1,1) 
(582.399,412.878,1,1) 
(582.399,412.878,1,1) 
(562.149,411.099,1,1) 
(582.399,412.878,1,1) 
