(521.788,243.454,2,0) 
(587.1,227.358,1,0) 
(596.22,220.351,1,0) 
(597.181,217.302,1,1) 
(602.816,216.339,1,1) 
(612.523,214.359,1,0) 
(613.8,210.936,1,2) 
(617.843,213.77,1,1) 
(622.848,213.556,1,0) 
(629.731,213.02,1,0) 
(631.294,213.073,1,1) 
(632.858,213.127,1,1) 
(638.179,212.538,1,1) 
(638.179,212.538,1,1) 
(636.3,212.859,1,1) 
(646.34,208.578,1,1) 
(646.34,208.578,1,1) 
(649.783,208.31,2,0) 
(653.513,211.519,2,1) 
(651.662,207.989,2,1) 
(657.272,210.877,2,1) 
(671.648,212.908,1,0) 
(691.037,214.725,1,0) 
(706.986,216.811,1,0) 
(708.551,216.864,1,1) 
(717.007,216.382,1,2) 
(717.007,216.382,1,1) 
(736.664,215.028,1,1) 
(715.731,219.807,1,1) 
(722.623,219.271,1,0) 
(799.852,265.134,1,0) 
(796.693,268.884,2,0) 
(829.318,305.819,1,0) 
(832.581,323.99,1,0) 
(836.005,323.375,1,1) 
(837.747,323.416,1,1) 
(839.752,326.596,1,1) 
(839.752,326.596,1,1) 
(839.752,326.596,1,1) 
(838.303,330.042,1,1) 
(834.85,330.308,1,1) 
(835.143,333.796,1,1) 
(852.42,373.902,1,0) 
(850.707,374.209,1,0) 
(850.707,374.209,1,1) 
(851.001,377.699,1,1) 
(851.294,381.189,1,1) 
(853.301,384.373,1,1) 
(849.845,384.638,1,1) 
(848.103,384.596,1,1) 
(846.39,384.903,1,1) 
(849.845,384.638,1,1) 
(851.588,384.68,1,1) 
(849.875,384.987,1,1) 
(849.875,384.987,1,1) 
(849.875,384.987,1,1) 
(846.713,388.743,1,1) 
(846.713,388.743,1,1) 
(849.013,395.418,1,1) 
(847.299,395.725,1,1) 
(843.844,395.99,1,1) 
(866.152,404.822,1,0) 
(844.724,406.464,1,1) 
(866.446,408.314,1,1) 
(845.34,413.796,2,0) 
(845.633,417.289,2,1) 
(862.34,433.939,1,0) 
(840.217,435.63,1,1) 
(858.883,434.203,1,1) 
(859.177,437.697,1,0) 
(861.093,437.726,1,1) 
(861.387,441.22,1,0) 
(859.846,441.513,1,0) 
(834.77,453.626,2,0) 
(855.273,455.401,2,1) 
(855.273,455.401,2,1) 
(855.273,455.401,2,1) 
(853.65,458.866,2,1) 
(852.028,462.331,2,1) 
(852.028,462.331,2,1) 
(846.948,466.06,2,1) 
(850.405,465.796,2,1) 
(848.782,469.262,2,1) 
(845.325,469.525,2,1) 
(848.782,469.262,2,1) 
(845.325,469.525,2,1) 
(843.702,472.991,2,1) 
(843.702,472.991,2,0) 
(843.702,472.991,2,1) 
(845.537,476.192,2,1) 
(836.999,480.185,2,0) 
(828.673,490.845,1,0) 
(828.673,490.845,1,1) 
(827.05,494.311,1,0) 
(827.05,494.311,1,1) 
(828.884,497.514,1,0) 
(827.261,500.98,1,1) 
(825.638,504.446,2,0) 
(824.014,507.912,2,0) 
(824.014,507.912,2,1) 
(819.144,518.312,2,0) 
(819.144,518.312,2,1) 
(819.144,518.312,2,0) 
(812.65,532.179,2,0) 
(812.65,532.179,2,1) 
(811.237,542.318,2,0) 
(806.155,546.048,1,0) 
(802.698,546.31,1,1) 
(802.698,546.31,1,1) 
(804.531,549.515,1,1) 
(801.074,549.778,1,1) 
(801.074,549.778,1,1) 
(797.616,550.04,1,1) 
(799.45,553.245,3,0) 
(795.992,553.507,3,1) 
(795.992,553.507,3,1) 
(795.992,553.507,3,1) 
(790.911,557.237,2,0) 
(777.291,564.958,2,0) 
(773.834,565.219,2,0) 
(775.667,568.425,2,1) 
(772.21,568.687,2,1) 
(770.586,572.155,2,1) 
(770.586,572.155,2,1) 
(756.345,576.577,2,1) 
(752.889,576.839,2,1) 
(749.432,577.1,2,1) 
(762.048,576.146,1,0) 
(762.048,576.146,1,1) 
(762.048,576.146,1,1) 
(745.976,577.362,1,1) 
(760.424,579.613,1,1) 
(744.525,580.816,1,1) 
(741.069,581.078,1,1) 
(739.617,584.532,1,1) 
(736.161,584.794,1,1) 
(736.161,584.794,1,1) 
(736.161,584.794,1,1) 
(736.161,584.794,1,1) 
(732.706,585.055,1,1) 
(732.706,585.055,1,1) 
(729.802,591.964,2,0) 
(724.894,595.68,3,0) 
(728.35,595.419,3,1) 
(728.35,595.419,3,1) 
(724.894,595.68,3,1) 
(749.958,671.301,3,1) 
(713.146,596.568,3,1) 
(724.894,595.68,3,1) 
(724.894,595.68,3,1) 
(746.499,671.561,3,1) 
(764.574,688.01,3,1) 
(736.186,677.271,0,0) 
(729.27,677.79,0,0) 
(724.053,675.715,0,0) 
(724.053,675.715,0,1) 
(720.596,675.974,0,1) 
(724.053,675.715,0,1) 
(724.053,675.715,0,1) 
(722.355,678.31,0,1) 
(736.902,690.086,0,1) 
(722.355,678.31,0,1) 
(720.596,675.974,0,1) 
(722.355,678.31,0,1) 
(722.355,678.31,0,1) 
(718.898,678.569,0,2) 
(718.898,678.569,0,1) 
(711.983,679.089,0,1) 
(713.681,676.494,0,1) 
(708.526,679.348,0,1) 
(657.739,607.443,0,1) 
(654.286,607.704,0,1) 
(648.488,604.798,0,1) 
(648.488,604.798,0,1) 
(699.854,677.533,0,1) 
(699.854,677.533,0,1) 
(645.036,605.059,0,1) 
(696.398,677.792,0,1) 
(696.398,677.792,0,1) 
(696.398,677.792,0,1) 
(641.583,605.32,0,1) 
(594.863,598.823,2,0) 
(580.321,586.557,1,0) 
(565.046,584.372,1,2) 
(565.046,584.372,1,1) 
(559.085,581.483,1,1) 
(550.612,575.445,3,0) 
(547.164,575.706,3,1) 
(544.653,572.557,3,1) 
(538.694,569.669,2,0) 
(518.312,557.859,1,0) 
(508.911,555.235,2,0) 
(500.447,549.202,2,1) 
(500.447,549.202,2,1) 
(501.383,545.793,2,1) 
(514.206,541.482,2,1) 
(496.366,539.5,2,1) 
(493.858,536.354,2,1) 
(487.906,533.47,2,0) 
(485.398,530.324,2,1) 
