(666.945,409.728,1,0) 
(663.497,409.993,1,1) 
(656.6,410.522,1,1) 
(653.152,410.786,1,1) 
(653.152,410.786,1,1) 
(653.152,410.786,1,1) 
(656.6,410.522,1,1) 
(660.048,410.257,2,0) 
(658.223,407.063,2,1) 
(658.223,407.063,2,1) 
(658.223,407.063,2,1) 
(666.945,409.728,2,0) 
(660.251,416.911,1,0) 
(658.34,416.882,1,0) 
(661.788,416.618,1,1) 
(654.775,407.327,1,0) 
(654.775,407.327,1,1) 
(654.775,407.327,1,1) 
(654.775,407.327,1,1) 
(656.6,410.522,1,1) 
(656.6,410.522,1,1) 
(658.138,410.228,1,1) 
(661.586,409.964,1,1) 
(658.425,413.716,1,1) 
(666.945,409.728,1,1) 
(656.6,410.522,1,0) 
(660.048,410.257,1,1) 
(660.048,410.257,1,1) 
(660.048,410.257,1,1) 
(656.6,410.522,1,1) 
(658.138,410.228,1,1) 
(658.138,410.228,1,1) 
(658.052,413.394,1,1) 
(653.152,410.786,1,0) 
(653.152,410.786,1,1) 
(654.689,410.493,1,1) 
(649.331,410.728,1,1) 
(647.42,410.699,1,1) 
(650.494,410.112,1,1) 
(653.654,406.36,1,1) 
(652.779,410.464,1,1) 
(656.312,407.034,1,1) 
(653.152,410.786,1,0) 
(651.242,410.757,1,0) 
(649.331,410.728,1,1) 
(647.42,410.699,1,1) 
(649.331,410.728,1,0) 
(645.883,410.992,1,1) 
(644.346,411.286,1,1) 
(640.899,411.55,1,1) 
(663.64,409.631,1,1) 
(662.275,409.911,1,1) 
(645.797,414.158,1,1) 
(651.529,414.245,1,1) 
